4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6654284369096766,0.7554907580384765,0.4681285479260977,0.633563842489961,0.8222619857383412,0.784275898846726,0.7942907154434408,0.37135541905810476,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11599241339478747,0.045913933973923265,0.29474162130979265,0.050760581196216584,0.1810535921032081,0.34104102210197773,0.40201968400060295,7.465302864433782e-05,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11599241339478747,0.045913933973923265,0.29474162130979265,0.050760581196216584,0.1810535921032081,0.34104102210197773,0.40201968400060295,7.465302864433782e-05,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6654284369096766,0.7554907580384765,0.4681285479260977,0.633563842489961,0.8222619857383412,0.784275898846726,0.7942907154434408,0.37135541905810476,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1730268806787638,0.08429227956733537,0.2949572554539078,0.06551714652087634,0.11445090541113878,0.3397557066551698,0.3759834017732194,0.02547616766262924,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13107750503281412,0.14115032190520854,0.3343447908244721,0.05260145641094665,0.1843118498364994,0.32588034897878543,0.47278775003930856,0.024179930610124127,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2356132977616451,0.008902205737008194,0.294867511578637,0.06956576183872736,0.30325404134632666,0.34079594620610215,0.37375228081142653,0.024674739843745574,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23724174854070232,0.00806163700314796,0.294867511578637,0.06840167087554028,0.30325404134632666,0.27755415470714434,0.3737520859991518,0.023860048732662755,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11599241339478747,0.045913933973923265,0.29474162130979265,0.050760581196216584,0.1810535921032081,0.34104102210197773,0.40201968400060295,7.465302864433782e-05,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13473414033942563,0.14167675591311119,0.3343447908244721,0.05260145641094665,0.1843118498364994,0.32588034897878543,0.46944054203998686,0.024179930610124127,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11599241339478747,0.045913933973923265,0.29474162130979265,0.050760581196216584,0.1810535921032081,0.34104102210197773,0.40201968400060295,7.465302864433782e-05,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16830132088939218,0.026250621211801814,0.2722295448934512,0.05836049427721315,0.2793191213194042,0.2542402635762214,0.31492122626384433,0.023525069024294246,1.0,0.0,0.0,1.0,1.0,0.0,2.0
