5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.457438876728926,0.05189619916213558,0.39175126568692,0.12891409172492435,0.4592936087266005,0.04792463102848657,0.3022511392136384,0.0736353730713236,0.5292304770314644,0.03908999699598375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.457438876728926,0.05189619916213558,0.39175126568692,0.12891409172492435,0.4592936087266005,0.04792463102848657,0.3022511392136384,0.042764740657121644,0.5292304770314644,0.03908999699598375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4573546511264198,0.060635623905856736,0.4021723758756696,0.1382110682834375,0.4090625897064329,0.011136700535660826,0.30245192429343964,0.08377501074709434,0.5319804253936253,0.05771303440736916,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.457438876728926,0.05189619916213558,0.39175126568692,0.12891409172492435,0.45965673416537967,0.046116261862895726,0.3015655081220138,0.07958660123366913,0.5292304770314644,0.03908999699598375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4755783658931637,0.0511378284694439,0.4095328726761533,0.13822055958895035,0.4492566042010244,0.013639587516208973,0.3233874803230774,0.07644823296217045,0.5247176522617301,0.05802042821277728,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4570534984266887,0.0604075997511497,0.4106529599378419,0.12182272390400574,0.4259524849720168,0.027166946533994263,0.36360098782980416,0.08826602430201626,0.5078207795521518,0.060693564185388245,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4581710724017623,0.05491928867065615,0.40948750561043196,0.08777995005608522,0.49637104340832167,0.019934860327675042,0.3917984068324241,0.0814860594665484,0.4583316235149983,0.05794651188541816,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4443603013605829,0.060370004340717764,0.39811050458372277,0.11780289938980795,0.40834624865563013,0.017656671767239236,0.337464966667127,0.07862860629844987,0.5278080985455751,0.05782374173105966,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4562835881740146,0.05392499053115246,0.40952100021622356,0.08683149408399339,0.49637104340832167,0.019934860327675042,0.3917984068324241,0.07748853360626609,0.4583316235149983,0.058053542897632524,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4755783658931637,0.059750338168043975,0.41589127159206946,0.13822055958895035,0.44989936513472545,0.013639587516208973,0.3233874803230774,0.07868854925978949,0.5475983444385168,0.0600987366633198,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4755783658931637,0.05136442060597562,0.41083410981060536,0.13822055958895035,0.4492566042010244,0.013639587516208973,0.3233874803230774,0.07644823296217045,0.5247176522617301,0.058423468419889046,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45653955253035666,0.03791731834327253,0.4105395550695863,0.0758216044399352,0.47850991745035526,0.014549998690962143,0.39164465275436744,0.08861459853775797,0.45833572708829695,0.03616216274514482,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4585412323103764,0.06786668085835787,0.4104933101012671,0.11902466933551456,0.4558657700290336,0.057055840457592565,0.3938497887729774,0.10531521483769095,0.5223350075053746,0.07112897338840764,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4529273274698783,0.06009673290350188,0.40338618554168504,0.07736226243543128,0.5027029281785461,0.004807623352195669,0.39131228158308196,0.08180290821435303,0.43824427312565495,0.06672605094265362,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4563856394107826,0.060252218369061375,0.41059203301963854,0.10480389319949501,0.4546718398756612,0.014961263311372009,0.39130927124613796,0.08540676622864053,0.45975529350045463,0.08119123400326199,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45809364743179914,0.060129879620049564,0.4103589842164303,0.11873701230384341,0.42453710214382046,0.025474094881999955,0.3642103498993342,0.10547196453681816,0.5223446507475878,0.05708686847390035,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4443603013605829,0.060129498377604604,0.3971640284788745,0.11777972734410955,0.40834624865563013,0.017468855092974536,0.337464966667127,0.07862860629844987,0.5278080985455751,0.05782374173105966,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45848609289466524,0.06042881761016657,0.4095642500178836,0.12249982047369577,0.42404722624270813,0.026828873728411418,0.3632703577655867,0.11212932954865269,0.5079666486802669,0.059482531162253625,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.44410356445759397,0.06036513810491864,0.3958413734786373,0.11772600912988714,0.41006255016436777,0.017399146802280243,0.3382156649274036,0.07801426774409169,0.5185724789577266,0.057829629867018284,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.44405038546355474,0.060321586617327276,0.39734963741976187,0.12153535267084126,0.4096522419589398,0.017656671767239236,0.33661440976276497,0.08825910199105602,0.5273136756349578,0.057304847246228134,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.44407446944873924,0.06012146118666894,0.3982530955359041,0.11780289938980795,0.4082245472315229,0.017656671767239236,0.337464966667127,0.08256765192858496,0.532140948024859,0.059445386373984145,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4565410643667054,0.05392499053115246,0.40952100021622356,0.0758310669770238,0.4968130418502656,0.014597002863972256,0.3917984068324241,0.07748853360626609,0.4583316235149983,0.057199900367064974,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
