4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2969766954423366,0.3643946552233332,0.24890775060642462,0.3792591301308472,0.13221483372085135,0.676550622068183,0.20933574783935635,0.31825769404679877,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24975995161823,0.36985523768192474,0.2490122042716859,0.33541086259308794,0.32971190065135453,0.688991803532918,0.20961577805960613,0.3139115863062035,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.294691974952317,0.3745527616390333,0.24893101741535034,0.3972172818380656,0.020079471736180778,0.6877013350582505,0.20916749441846627,0.318214189662405,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2969766954423366,0.36436468327971194,0.2489161336597034,0.3792591301308472,0.12771936087840835,0.699429241872098,0.2079495895528978,0.318258335813499,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2969766954423366,0.36436064564780707,0.24885878675542122,0.37961796034743,0.12771936087840835,0.676550622068183,0.20933574783935635,0.31825769404679877,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28502216110220707,0.3692867856912769,0.24004724874445882,0.3635716773735043,0.2287969698493151,0.6720907239441226,0.20915683932450013,0.3183392480115483,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2957657911116215,0.35755366371843716,0.2488484357999832,0.3932642951452622,0.05572740036551441,0.5695075055835855,0.20841542793810441,0.3138527413852886,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24898587652681434,0.3634135864271399,0.24894212500103002,0.3965330085553531,0.08357977166778438,0.508400262177725,0.20961009823741092,0.346200320212372,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29676441440224927,0.3679104414308924,0.246707933129762,0.34211475943030956,0.4030202866428385,0.7059801652724337,0.19365512430492646,0.297189441739395,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29696865942415324,0.36426305118008534,0.2487202368854857,0.3792591301308472,0.128001348073209,0.676550622068183,0.20933574783935635,0.31825769404679877,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29679857823049144,0.3520512339853755,0.24896393398561914,0.3421923428229754,0.37956607989058827,0.6901897450311202,0.20915781140799594,0.31797989536452576,1.0,0.0,0.0,1.0,1.0,0.0,2.0
4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29656831259241606,0.3698287373587018,0.24884772941234162,0.4085049608599788,0.02813290489628888,0.5782647045002982,0.20769889446682355,0.3140456559546256,1.0,0.0,0.0,1.0,1.0,0.0,2.0
